class_index,filepaths,labels,card_type,data_set
47,train/three_of_hearts/033.jpg,three_of_hearts,three,train
47,train/three_of_hearts/034.jpg,three_of_hearts,three,train
47,train/three_of_hearts/035.jpg,three_of_hearts,three,train
47,train/three_of_hearts/036.jpg,three_of_hearts,three,train
47,train/three_of_hearts/037.jpg,three_of_hearts,three,train
47,train/three_of_hearts/038.jpg,three_of_hearts,three,train
47,train/three_of_hearts/039.jpg,three_of_hearts,three,train
47,train/three_of_hearts/040.jpg,three_of_hearts,three,train
47,train/three_of_hearts/041.jpg,three_of_hearts,three,train
47,train/three_of_hearts/042.jpg,three_of_hearts,three,train
47,train/three_of_hearts/043.jpg,three_of_hearts,three,train
47,train/three_of_hearts/044.jpg,three_of_hearts,three,train
47,train/three_of_hearts/045.jpg,three_of_hearts,three,train
47,train/three_of_hearts/046.jpg,three_of_hearts,three,train
47,train/three_of_hearts/047.jpg,three_of_hearts,three,train
47,train/three_of_hearts/048.jpg,three_of_hearts,three,train
47,train/three_of_hearts/049.jpg,three_of_hearts,three,train
47,train/three_of_hearts/050.jpg,three_of_hearts,three,train
47,train/three_of_hearts/051.jpg,three_of_hearts,three,train
47,train/three_of_hearts/052.jpg,three_of_hearts,three,train
47,train/three_of_hearts/053.jpg,three_of_hearts,three,train
47,train/three_of_hearts/054.jpg,three_of_hearts,three,train
47,train/three_of_hearts/055.jpg,three_of_hearts,three,train
47,train/three_of_hearts/056.jpg,three_of_hearts,three,train
47,train/three_of_hearts/057.jpg,three_of_hearts,three,train
47,train/three_of_hearts/058.jpg,three_of_hearts,three,train
47,train/three_of_hearts/059.jpg,three_of_hearts,three,train
47,train/three_of_hearts/060.jpg,three_of_hearts,three,train
47,train/three_of_hearts/061.jpg,three_of_hearts,three,train
47,train/three_of_hearts/062.jpg,three_of_hearts,three,train
47,train/three_of_hearts/063.jpg,three_of_hearts,three,train
47,train/three_of_hearts/064.jpg,three_of_hearts,three,train
47,train/three_of_hearts/065.jpg,three_of_hearts,three,train
47,train/three_of_hearts/066.jpg,three_of_hearts,three,train
47,train/three_of_hearts/067.jpg,three_of_hearts,three,train
47,train/three_of_hearts/068.jpg,three_of_hearts,three,train
47,train/three_of_hearts/069.jpg,three_of_hearts,three,train
47,train/three_of_hearts/070.jpg,three_of_hearts,three,train
47,train/three_of_hearts/071.jpg,three_of_hearts,three,train
47,train/three_of_hearts/072.jpg,three_of_hearts,three,train
47,train/three_of_hearts/073.jpg,three_of_hearts,three,train
47,train/three_of_hearts/074.jpg,three_of_hearts,three,train
47,train/three_of_hearts/075.jpg,three_of_hearts,three,train
47,train/three_of_hearts/076.jpg,three_of_hearts,three,train
47,train/three_of_hearts/077.jpg,three_of_hearts,three,train
47,train/three_of_hearts/078.jpg,three_of_hearts,three,train
47,train/three_of_hearts/079.jpg,three_of_hearts,three,train
47,train/three_of_hearts/080.jpg,three_of_hearts,three,train
47,train/three_of_hearts/081.jpg,three_of_hearts,three,train
47,train/three_of_hearts/082.jpg,three_of_hearts,three,train
47,train/three_of_hearts/083.jpg,three_of_hearts,three,train
47,train/three_of_hearts/084.jpg,three_of_hearts,three,train
47,train/three_of_hearts/085.jpg,three_of_hearts,three,train
47,train/three_of_hearts/086.jpg,three_of_hearts,three,train
47,train/three_of_hearts/087.jpg,three_of_hearts,three,train
47,train/three_of_hearts/088.jpg,three_of_hearts,three,train
47,train/three_of_hearts/089.jpg,three_of_hearts,three,train
47,train/three_of_hearts/090.jpg,three_of_hearts,three,train
47,train/three_of_hearts/091.jpg,three_of_hearts,three,train
47,train/three_of_hearts/092.jpg,three_of_hearts,three,train
47,train/three_of_hearts/093.jpg,three_of_hearts,three,train
47,train/three_of_hearts/094.jpg,three_of_hearts,three,train
47,train/three_of_hearts/095.jpg,three_of_hearts,three,train
47,train/three_of_hearts/096.jpg,three_of_hearts,three,train
47,train/three_of_hearts/097.jpg,three_of_hearts,three,train
47,train/three_of_hearts/098.jpg,three_of_hearts,three,train
47,train/three_of_hearts/099.jpg,three_of_hearts,three,train
47,train/three_of_hearts/100.jpg,three_of_hearts,three,train
47,train/three_of_hearts/101.jpg,three_of_hearts,three,train
47,train/three_of_hearts/102.jpg,three_of_hearts,three,train
47,train/three_of_hearts/103.jpg,three_of_hearts,three,train
47,train/three_of_hearts/104.jpg,three_of_hearts,three,train
47,train/three_of_hearts/105.jpg,three_of_hearts,three,train
47,train/three_of_hearts/106.jpg,three_of_hearts,three,train
47,train/three_of_hearts/107.jpg,three_of_hearts,three,train
47,train/three_of_hearts/108.jpg,three_of_hearts,three,train
47,train/three_of_hearts/109.jpg,three_of_hearts,three,train
47,train/three_of_hearts/110.jpg,three_of_hearts,three,train
47,train/three_of_hearts/111.jpg,three_of_hearts,three,train
47,train/three_of_hearts/112.jpg,three_of_hearts,three,train
47,train/three_of_hearts/113.jpg,three_of_hearts,three,train
48,train/three_of_spades/001.jpg,three_of_spades,three,train
48,train/three_of_spades/002.jpg,three_of_spades,three,train
48,train/three_of_spades/003.jpg,three_of_spades,three,train
48,train/three_of_spades/004.jpg,three_of_spades,three,train
48,train/three_of_spades/005.jpg,three_of_spades,three,train
48,train/three_of_spades/006.jpg,three_of_spades,three,train
48,train/three_of_spades/007.jpg,three_of_spades,three,train
48,train/three_of_spades/008.jpg,three_of_spades,three,train
48,train/three_of_spades/009.jpg,three_of_spades,three,train
48,train/three_of_spades/010.jpg,three_of_spades,three,train
48,train/three_of_spades/011.jpg,three_of_spades,three,train
48,train/three_of_spades/012.jpg,three_of_spades,three,train
48,train/three_of_spades/013.jpg,three_of_spades,three,train
48,train/three_of_spades/014.jpg,three_of_spades,three,train
48,train/three_of_spades/015.jpg,three_of_spades,three,train
48,train/three_of_spades/016.jpg,three_of_spades,three,train
48,train/three_of_spades/017.jpg,three_of_spades,three,train
48,train/three_of_spades/018.jpg,three_of_spades,three,train
48,train/three_of_spades/019.jpg,three_of_spades,three,train
48,train/three_of_spades/020.jpg,three_of_spades,three,train
48,train/three_of_spades/021.jpg,three_of_spades,three,train
48,train/three_of_spades/022.jpg,three_of_spades,three,train
48,train/three_of_spades/023.jpg,three_of_spades,three,train
48,train/three_of_spades/024.jpg,three_of_spades,three,train
48,train/three_of_spades/025.jpg,three_of_spades,three,train
48,train/three_of_spades/026.jpg,three_of_spades,three,train
48,train/three_of_spades/027.jpg,three_of_spades,three,train
48,train/three_of_spades/028.jpg,three_of_spades,three,train
48,train/three_of_spades/029.jpg,three_of_spades,three,train
48,train/three_of_spades/030.jpg,three_of_spades,three,train
48,train/three_of_spades/031.jpg,three_of_spades,three,train
48,train/three_of_spades/032.jpg,three_of_spades,three,train
48,train/three_of_spades/033.jpg,three_of_spades,three,train
48,train/three_of_spades/034.jpg,three_of_spades,three,train
48,train/three_of_spades/035.jpg,three_of_spades,three,train
48,train/three_of_spades/036.jpg,three_of_spades,three,train
48,train/three_of_spades/037.jpg,three_of_spades,three,train
48,train/three_of_spades/038.jpg,three_of_spades,three,train
48,train/three_of_spades/039.jpg,three_of_spades,three,train
48,train/three_of_spades/040.jpg,three_of_spades,three,train
48,train/three_of_spades/041.jpg,three_of_spades,three,train
48,train/three_of_spades/042.jpg,three_of_spades,three,train
48,train/three_of_spades/043.jpg,three_of_spades,three,train
48,train/three_of_spades/044.jpg,three_of_spades,three,train
48,train/three_of_spades/045.jpg,three_of_spades,three,train
48,train/three_of_spades/046.jpg,three_of_spades,three,train
48,train/three_of_spades/047.jpg,three_of_spades,three,train
48,train/three_of_spades/048.jpg,three_of_spades,three,train
48,train/three_of_spades/049.jpg,three_of_spades,three,train
48,train/three_of_spades/050.jpg,three_of_spades,three,train
48,train/three_of_spades/051.jpg,three_of_spades,three,train
48,train/three_of_spades/052.jpg,three_of_spades,three,train
48,train/three_of_spades/053.jpg,three_of_spades,three,train
48,train/three_of_spades/054.jpg,three_of_spades,three,train
48,train/three_of_spades/055.jpg,three_of_spades,three,train
48,train/three_of_spades/056.jpg,three_of_spades,three,train
48,train/three_of_spades/057.jpg,three_of_spades,three,train
48,train/three_of_spades/058.jpg,three_of_spades,three,train
48,train/three_of_spades/059.jpg,three_of_spades,three,train
48,train/three_of_spades/060.jpg,three_of_spades,three,train
48,train/three_of_spades/061.jpg,three_of_spades,three,train
48,train/three_of_spades/062.jpg,three_of_spades,three,train
48,train/three_of_spades/063.jpg,three_of_spades,three,train
48,train/three_of_spades/064.jpg,three_of_spades,three,train
48,train/three_of_spades/065.jpg,three_of_spades,three,train
48,train/three_of_spades/066.jpg,three_of_spades,three,train
48,train/three_of_spades/067.jpg,three_of_spades,three,train
48,train/three_of_spades/068.jpg,three_of_spades,three,train
48,train/three_of_spades/069.jpg,three_of_spades,three,train
48,train/three_of_spades/070.jpg,three_of_spades,three,train
48,train/three_of_spades/071.jpg,three_of_spades,three,train
48,train/three_of_spades/072.jpg,three_of_spades,three,train
48,train/three_of_spades/073.jpg,three_of_spades,three,train
48,train/three_of_spades/074.jpg,three_of_spades,three,train
48,train/three_of_spades/075.jpg,three_of_spades,three,train
48,train/three_of_spades/076.jpg,three_of_spades,three,train
48,train/three_of_spades/077.jpg,three_of_spades,three,train
48,train/three_of_spades/078.jpg,three_of_spades,three,train
48,train/three_of_spades/079.jpg,three_of_spades,three,train
48,train/three_of_spades/080.jpg,three_of_spades,three,train
48,train/three_of_spades/081.jpg,three_of_spades,three,train
48,train/three_of_spades/082.jpg,three_of_spades,three,train
48,train/three_of_spades/083.jpg,three_of_spades,three,train
48,train/three_of_spades/084.jpg,three_of_spades,three,train
48,train/three_of_spades/085.jpg,three_of_spades,three,train
48,train/three_of_spades/086.jpg,three_of_spades,three,train
48,train/three_of_spades/087.jpg,three_of_spades,three,train
48,train/three_of_spades/088.jpg,three_of_spades,three,train
48,train/three_of_spades/089.jpg,three_of_spades,three,train
48,train/three_of_spades/090.jpg,three_of_spades,three,train
48,train/three_of_spades/091.jpg,three_of_spades,three,train
48,train/three_of_spades/092.jpg,three_of_spades,three,train
48,train/three_of_spades/093.jpg,three_of_spades,three,train
48,train/three_of_spades/094.jpg,three_of_spades,three,train
48,train/three_of_spades/095.jpg,three_of_spades,three,train
48,train/three_of_spades/096.jpg,three_of_spades,three,train
48,train/three_of_spades/097.jpg,three_of_spades,three,train
48,train/three_of_spades/098.jpg,three_of_spades,three,train
48,train/three_of_spades/099.jpg,three_of_spades,three,train
48,train/three_of_spades/100.jpg,three_of_spades,three,train
48,train/three_of_spades/101.jpg,three_of_spades,three,train
48,train/three_of_spades/102.jpg,three_of_spades,three,train
48,train/three_of_spades/103.jpg,three_of_spades,three,train
48,train/three_of_spades/104.jpg,three_of_spades,three,train
48,train/three_of_spades/105.jpg,three_of_spades,three,train
48,train/three_of_spades/106.jpg,three_of_spades,three,train
48,train/three_of_spades/107.jpg,three_of_spades,three,train
48,train/three_of_spades/108.jpg,three_of_spades,three,train
48,train/three_of_spades/109.jpg,three_of_spades,three,train
48,train/three_of_spades/110.jpg,three_of_spades,three,train
48,train/three_of_spades/111.jpg,three_of_spades,three,train
48,train/three_of_spades/112.jpg,three_of_spades,three,train
48,train/three_of_spades/113.jpg,three_of_spades,three,train
48,train/three_of_spades/114.jpg,three_of_spades,three,train
48,train/three_of_spades/115.jpg,three_of_spades,three,train
48,train/three_of_spades/116.jpg,three_of_spades,three,train
48,train/three_of_spades/117.jpg,three_of_spades,three,train
48,train/three_of_spades/118.jpg,three_of_spades,three,train
48,train/three_of_spades/119.jpg,three_of_spades,three,train
48,train/three_of_spades/120.jpg,three_of_spades,three,train
48,train/three_of_spades/121.jpg,three_of_spades,three,train
48,train/three_of_spades/122.jpg,three_of_spades,three,train
48,train/three_of_spades/123.jpg,three_of_spades,three,train
48,train/three_of_spades/124.jpg,three_of_spades,three,train
48,train/three_of_spades/125.jpg,three_of_spades,three,train
48,train/three_of_spades/126.jpg,three_of_spades,three,train
48,train/three_of_spades/127.jpg,three_of_spades,three,train
48,train/three_of_spades/128.jpg,three_of_spades,three,train
48,train/three_of_spades/129.jpg,three_of_spades,three,train
48,train/three_of_spades/130.jpg,three_of_spades,three,train
48,train/three_of_spades/131.jpg,three_of_spades,three,train
48,train/three_of_spades/132.jpg,three_of_spades,three,train
48,train/three_of_spades/133.jpg,three_of_spades,three,train
48,train/three_of_spades/134.jpg,three_of_spades,three,train
48,train/three_of_spades/135.jpg,three_of_spades,three,train
48,train/three_of_spades/136.jpg,three_of_spades,three,train
48,train/three_of_spades/137.jpg,three_of_spades,three,train
48,train/three_of_spades/138.jpg,three_of_spades,three,train
48,train/three_of_spades/139.jpg,three_of_spades,three,train
48,train/three_of_spades/140.jpg,three_of_spades,three,train
48,train/three_of_spades/141.jpg,three_of_spades,three,train
48,train/three_of_spades/142.jpg,three_of_spades,three,train
49,train/two_of_clubs/001.jpg,two_of_clubs,two,train
49,train/two_of_clubs/002.jpg,two_of_clubs,two,train
49,train/two_of_clubs/003.jpg,two_of_clubs,two,train
49,train/two_of_clubs/004.jpg,two_of_clubs,two,train
49,train/two_of_clubs/005.jpg,two_of_clubs,two,train
49,train/two_of_clubs/006.jpg,two_of_clubs,two,train
49,train/two_of_clubs/007.jpg,two_of_clubs,two,train
49,train/two_of_clubs/008.jpg,two_of_clubs,two,train
49,train/two_of_clubs/009.jpg,two_of_clubs,two,train
49,train/two_of_clubs/010.jpg,two_of_clubs,two,train
49,train/two_of_clubs/011.jpg,two_of_clubs,two,train
49,train/two_of_clubs/012.jpg,two_of_clubs,two,train
49,train/two_of_clubs/013.jpg,two_of_clubs,two,train
49,train/two_of_clubs/014.jpg,two_of_clubs,two,train
49,train/two_of_clubs/015.jpg,two_of_clubs,two,train
49,train/two_of_clubs/016.jpg,two_of_clubs,two,train
49,train/two_of_clubs/017.jpg,two_of_clubs,two,train
49,train/two_of_clubs/018.jpg,two_of_clubs,two,train
49,train/two_of_clubs/019.jpg,two_of_clubs,two,train
49,train/two_of_clubs/020.jpg,two_of_clubs,two,train
49,train/two_of_clubs/021.jpg,two_of_clubs,two,train
49,train/two_of_clubs/022.jpg,two_of_clubs,two,train
49,train/two_of_clubs/023.jpg,two_of_clubs,two,train
49,train/two_of_clubs/024.jpg,two_of_clubs,two,train
49,train/two_of_clubs/025.jpg,two_of_clubs,two,train
49,train/two_of_clubs/026.jpg,two_of_clubs,two,train
49,train/two_of_clubs/027.jpg,two_of_clubs,two,train
49,train/two_of_clubs/028.jpg,two_of_clubs,two,train
49,train/two_of_clubs/029.jpg,two_of_clubs,two,train
49,train/two_of_clubs/030.jpg,two_of_clubs,two,train
49,train/two_of_clubs/031.jpg,two_of_clubs,two,train
49,train/two_of_clubs/032.jpg,two_of_clubs,two,train
49,train/two_of_clubs/033.jpg,two_of_clubs,two,train
49,train/two_of_clubs/034.jpg,two_of_clubs,two,train
49,train/two_of_clubs/035.jpg,two_of_clubs,two,train
49,train/two_of_clubs/036.jpg,two_of_clubs,two,train
49,train/two_of_clubs/037.jpg,two_of_clubs,two,train
49,train/two_of_clubs/038.jpg,two_of_clubs,two,train
49,train/two_of_clubs/039.jpg,two_of_clubs,two,train
49,train/two_of_clubs/040.jpg,two_of_clubs,two,train
49,train/two_of_clubs/041.jpg,two_of_clubs,two,train
49,train/two_of_clubs/042.jpg,two_of_clubs,two,train
49,train/two_of_clubs/043.jpg,two_of_clubs,two,train
49,train/two_of_clubs/044.jpg,two_of_clubs,two,train
49,train/two_of_clubs/045.jpg,two_of_clubs,two,train
49,train/two_of_clubs/046.jpg,two_of_clubs,two,train
49,train/two_of_clubs/047.jpg,two_of_clubs,two,train
49,train/two_of_clubs/048.jpg,two_of_clubs,two,train
49,train/two_of_clubs/049.jpg,two_of_clubs,two,train
49,train/two_of_clubs/050.jpg,two_of_clubs,two,train
49,train/two_of_clubs/051.jpg,two_of_clubs,two,train
49,train/two_of_clubs/052.jpg,two_of_clubs,two,train
49,train/two_of_clubs/053.jpg,two_of_clubs,two,train
49,train/two_of_clubs/054.jpg,two_of_clubs,two,train
49,train/two_of_clubs/055.jpg,two_of_clubs,two,train
49,train/two_of_clubs/056.jpg,two_of_clubs,two,train
49,train/two_of_clubs/057.jpg,two_of_clubs,two,train
49,train/two_of_clubs/058.jpg,two_of_clubs,two,train
49,train/two_of_clubs/059.jpg,two_of_clubs,two,train
49,train/two_of_clubs/060.jpg,two_of_clubs,two,train
49,train/two_of_clubs/061.jpg,two_of_clubs,two,train
49,train/two_of_clubs/062.jpg,two_of_clubs,two,train
49,train/two_of_clubs/063.jpg,two_of_clubs,two,train
49,train/two_of_clubs/064.jpg,two_of_clubs,two,train
49,train/two_of_clubs/065.jpg,two_of_clubs,two,train
49,train/two_of_clubs/066.jpg,two_of_clubs,two,train
49,train/two_of_clubs/067.jpg,two_of_clubs,two,train
49,train/two_of_clubs/068.jpg,two_of_clubs,two,train
49,train/two_of_clubs/069.jpg,two_of_clubs,two,train
49,train/two_of_clubs/070.jpg,two_of_clubs,two,train
49,train/two_of_clubs/071.jpg,two_of_clubs,two,train
49,train/two_of_clubs/072.jpg,two_of_clubs,two,train
49,train/two_of_clubs/073.jpg,two_of_clubs,two,train
49,train/two_of_clubs/074.jpg,two_of_clubs,two,train
49,train/two_of_clubs/075.jpg,two_of_clubs,two,train
49,train/two_of_clubs/076.jpg,two_of_clubs,two,train
49,train/two_of_clubs/077.jpg,two_of_clubs,two,train
49,train/two_of_clubs/078.jpg,two_of_clubs,two,train
49,train/two_of_clubs/079.jpg,two_of_clubs,two,train
49,train/two_of_clubs/080.jpg,two_of_clubs,two,train
49,train/two_of_clubs/081.jpg,two_of_clubs,two,train
49,train/two_of_clubs/082.jpg,two_of_clubs,two,train
49,train/two_of_clubs/083.jpg,two_of_clubs,two,train
49,train/two_of_clubs/084.jpg,two_of_clubs,two,train
49,train/two_of_clubs/085.jpg,two_of_clubs,two,train
49,train/two_of_clubs/086.jpg,two_of_clubs,two,train
49,train/two_of_clubs/087.jpg,two_of_clubs,two,train
49,train/two_of_clubs/088.jpg,two_of_clubs,two,train
49,train/two_of_clubs/089.jpg,two_of_clubs,two,train
49,train/two_of_clubs/090.jpg,two_of_clubs,two,train
49,train/two_of_clubs/091.jpg,two_of_clubs,two,train
49,train/two_of_clubs/092.jpg,two_of_clubs,two,train
49,train/two_of_clubs/093.jpg,two_of_clubs,two,train
49,train/two_of_clubs/094.jpg,two_of_clubs,two,train
49,train/two_of_clubs/095.jpg,two_of_clubs,two,train
49,train/two_of_clubs/096.jpg,two_of_clubs,two,train
49,train/two_of_clubs/097.jpg,two_of_clubs,two,train
49,train/two_of_clubs/098.jpg,two_of_clubs,two,train
49,train/two_of_clubs/099.jpg,two_of_clubs,two,train
49,train/two_of_clubs/100.jpg,two_of_clubs,two,train
49,train/two_of_clubs/101.jpg,two_of_clubs,two,train
49,train/two_of_clubs/102.jpg,two_of_clubs,two,train
49,train/two_of_clubs/103.jpg,two_of_clubs,two,train
49,train/two_of_clubs/104.jpg,two_of_clubs,two,train
49,train/two_of_clubs/105.jpg,two_of_clubs,two,train
49,train/two_of_clubs/106.jpg,two_of_clubs,two,train
49,train/two_of_clubs/107.jpg,two_of_clubs,two,train
49,train/two_of_clubs/108.jpg,two_of_clubs,two,train
49,train/two_of_clubs/109.jpg,two_of_clubs,two,train
49,train/two_of_clubs/110.jpg,two_of_clubs,two,train
49,train/two_of_clubs/111.jpg,two_of_clubs,two,train
49,train/two_of_clubs/112.jpg,two_of_clubs,two,train
49,train/two_of_clubs/113.jpg,two_of_clubs,two,train
49,train/two_of_clubs/114.jpg,two_of_clubs,two,train
49,train/two_of_clubs/115.jpg,two_of_clubs,two,train
49,train/two_of_clubs/116.jpg,two_of_clubs,two,train
49,train/two_of_clubs/117.jpg,two_of_clubs,two,train
49,train/two_of_clubs/118.jpg,two_of_clubs,two,train
49,train/two_of_clubs/119.jpg,two_of_clubs,two,train
49,train/two_of_clubs/120.jpg,two_of_clubs,two,train
49,train/two_of_clubs/121.jpg,two_of_clubs,two,train
49,train/two_of_clubs/122.jpg,two_of_clubs,two,train
49,train/two_of_clubs/123.jpg,two_of_clubs,two,train
49,train/two_of_clubs/124.jpg,two_of_clubs,two,train
49,train/two_of_clubs/125.jpg,two_of_clubs,two,train
49,train/two_of_clubs/126.jpg,two_of_clubs,two,train
49,train/two_of_clubs/127.jpg,two_of_clubs,two,train
49,train/two_of_clubs/128.jpg,two_of_clubs,two,train
49,train/two_of_clubs/129.jpg,two_of_clubs,two,train
49,train/two_of_clubs/130.jpg,two_of_clubs,two,train
50,train/two_of_diamonds/001.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/002.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/003.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/004.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/005.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/006.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/007.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/008.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/009.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/010.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/011.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/012.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/013.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/014.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/015.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/016.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/017.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/018.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/019.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/020.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/021.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/022.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/023.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/024.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/025.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/026.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/027.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/028.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/029.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/030.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/031.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/032.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/033.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/034.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/035.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/036.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/037.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/038.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/039.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/040.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/041.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/042.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/043.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/044.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/045.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/046.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/047.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/048.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/049.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/050.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/051.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/052.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/053.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/054.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/055.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/056.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/057.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/058.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/059.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/060.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/061.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/062.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/063.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/064.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/065.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/066.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/067.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/068.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/069.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/070.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/071.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/072.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/073.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/074.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/075.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/076.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/077.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/078.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/079.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/080.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/081.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/082.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/083.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/084.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/085.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/086.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/087.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/088.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/089.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/090.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/091.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/092.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/093.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/094.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/095.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/096.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/097.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/098.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/099.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/100.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/101.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/102.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/103.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/104.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/105.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/106.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/107.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/108.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/109.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/110.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/111.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/112.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/113.jpg,two_of_diamonds,two,train
50,train/two_of_diamonds/114.jpg,two_of_diamonds,two,train
